AAPL_SI,AEP_SI,AMGN_SI,AMZN_SI,BA_SI,BAC_SI,BCH_SI,BHP_SI,BP_SI,BSAC_SI,C_SI,CAT_SI,CHTR_SI,CMCSA_SI,CODI_SI,CSCO_SI,CVX_SI,D_SI,DHR_SI,DIS_SI,DUK_SI,EXC_SI,GD_SI,GE_SI,GOOG_SI,HD_SI,HON_SI,HSBC_SI,IEP_SI,INTC_SI,JNJ_SI,JPM_SI,KO_SI,LMT_SI,MA_SI,MCD_SI,MDT_SI,MMM_SI,MO_SI,MRK_SI,MSFT_SI,NEE_SI,NGG_SI,NVS_SI,ORCL_SI,PCG_SI,PEP_SI,PFE_SI,PG_SI,PM_SI,PPL_SI,REX_SI,SLB_SI,SNY_SI,SO_SI,SRE_SI,T_SI,TSM_SI,UL_SI,UNH_SI,UPS_SI,VZ_SI,WMT_SI,XOM_SI,DATE,DJI_SI,VIX_SI,GSPC_SI,CLF_SI,GCF_SI,TNX_SI
73903200,2180100,1758500,55268000,3657100,87131700,102500,1473106,4789500,143900,17295400,3038300,906000,15002300,155200,16454200,3608900,2585200,2383351,7610800,2617100,16234179,768600,11605123,21892000,2388100,3449800,2589400,36800,14769300,12434200,11087700,10454800,851300,2689400,2891400,2986200,2314499,7916800,5686134,20751600,7662000,1554700,2004000,8912300,5295900,2812000,14435795,7973100,7488400,7266800,110400,22004600,606900,4395400,2544000,29173148,13615700,677000,5368600,2260600,9298100,11344800,9765800,2019-10-16,26972.310546875,13.9399995803833,2989.679931640625,52.91999816894531,1482.0,1.7400000095367432
67585200,1904800,1380800,52948000,2397100,55575900,34400,1535097,5221300,332700,11382800,3418300,723500,9121100,120900,14352400,3722400,2369600,1160825,8005100,2051700,27450599,785200,6552993,19048000,2250500,3302700,2406500,41100,16533900,8434000,10818500,13190300,1004600,2396600,3340500,2332700,2325742,9255800,7178486,21460600,5366400,1479400,1358800,9917700,7887200,2322500,15312090,5956900,8730300,5082200,127200,15730800,824900,3444500,1844000,24521672,12410200,739100,6301200,2197500,7323700,11732700,9757200,2019-10-17,27032.380859375,13.789999961853027,3000.77001953125,52.9900016784668,1486.199951171875,1.7569999694824219
97433600,2482100,2043400,67250000,13544300,48872900,102400,1313700,3973900,150800,10413600,4329200,821700,13553900,81800,17226200,5679900,3210300,1617890,8694000,3041900,28476162,1070100,7827417,27056000,3662500,4421900,1742200,77000,16974100,25868700,10417400,18122400,1935600,4052300,3518800,3155100,3221665,13209800,7883056,32273500,8784400,690500,995900,12562900,14025300,3630400,14219198,9016700,8444700,6166600,130200,17218300,1112200,4178700,3994000,49864620,9169200,566600,4922100,2720600,12339700,16776900,13472700,2019-10-18,27004.490234375,14.199999809265137,2996.840087890625,54.09000015258789,1487.300048828125,1.7680000066757202
87247200,2123200,1564000,42608000,15493100,61087400,55000,1274017,7042900,414100,13080600,4225200,746100,10646900,93700,13277700,3926300,2087900,1519416,6257100,1550200,10353349,941600,12155530,20544000,2041700,2534400,1297300,74600,12189000,13823600,12714600,12778900,1160000,2921200,3684200,4169000,2390326,10422000,5352136,20078200,6488400,589900,2311000,8256600,6251100,2829400,13237081,6731600,4174900,3524600,55200,16441100,1323000,3146400,2007800,35278112,6538900,773300,3029200,3251100,10882300,10230300,10199300,2019-10-21,26852.669921875,14.239999771118164,2996.47998046875,53.709999084472656,1489.9000244140625,1.777999997138977
82293600,2255400,2136700,42234000,7949700,58662100,50700,1582292,8594900,890600,11052300,4681600,1081300,11926900,101000,15067100,4095000,2570700,2064578,9291600,1743700,11969014,1249500,11459381,20476000,2003200,3290100,2700200,71900,13114300,7613700,12549100,9533400,2567200,5619500,10265400,6141000,2468544,9921700,18629038,27431000,12636800,684000,4072800,7777100,5289500,3248100,14549416,14410500,4396900,5747700,44700,17598700,1262900,2667400,1883000,26683631,10697300,1543400,5660800,8275700,9603600,7634100,9536000,2019-10-22,26850.4296875,13.989999771118164,3010.72998046875,53.38999938964844,1483.4000244140625,1.774999976158142
75828800,2369600,1805800,42764000,10960800,47771200,53700,1228168,8371700,329400,10327000,11295900,911700,23358700,90900,15647100,4148500,2685100,2702350,5970800,2199800,12215065,1988400,9547274,18230000,2110500,2379100,2799600,57200,15887500,6693400,8828300,8556600,1279700,5367000,7943700,4543500,3243911,9323100,8511961,29844600,8912400,809500,2028300,10491000,7156100,2323600,14000598,8249300,3015300,4940900,63600,12862300,873100,2796800,1940600,32027692,7118800,860600,3706600,3644200,10375600,8520000,8641800,2019-10-23,26835.240234375,14.829999923706055,2994.010009765625,54.29999923706055,1486.4000244140625,1.7309999465942383
69275200,2809200,1220800,88922000,5382700,39491000,48000,1441382,8855400,462400,7445700,3916200,1033100,18968800,173600,18338800,3873900,2265700,3136968,5746300,1763400,9646040,2444000,6848069,20562000,2173900,2181000,2458500,71300,23413000,12111600,8020500,11051400,1126900,3791900,4955600,3482500,7120147,7872800,5232769,37029300,6411200,1077400,1785300,6449200,25873700,2292500,19998385,6725600,3665500,4908300,69000,11551700,883300,2452000,3439200,53057976,7006600,1264700,2546900,2969600,11143800,8700900,9003600,2019-10-24,26893.9296875,13.979999542236328,3014.780029296875,55.900001525878906,1490.5,1.75
73477200,2454300,1321500,192528000,4058000,43702000,49600,1109678,5444400,391700,10497600,8319500,2254100,15256800,231700,15701200,3369100,2697800,2667946,6696000,1818100,8948125,1893500,8458780,24262000,2210900,1950200,2189900,36600,59767700,6947300,9055700,9782400,1173500,2760200,4773700,2671900,3713341,6805200,7868384,25959700,6072400,614200,1564000,6307000,69486300,2520000,17497665,6093300,3452600,3448000,66900,12385700,1024000,2865600,6386200,44063779,6303500,610000,2815100,2704400,15036400,7692900,7607200,2019-10-25,26789.609375,13.529999732971191,3003.320068359375,56.06999969482422,1501.4000244140625,1.7660000324249268
96572800,2566400,1652800,74178000,3234500,58790300,39200,2028450,9081300,577400,13086900,6174000,1072600,14824000,317800,13859700,5076300,2224900,2194524,8940300,2761600,8927235,1516200,6371196,52264000,2705000,2367200,5189100,92100,32307500,7876300,9522200,8866100,1321700,3796600,7711400,2651100,3753048,12435400,15557665,35280100,7164400,362500,1744000,7280200,90983600,3212600,25800339,5459500,3537600,3301200,69300,12727500,836900,4342900,7719800,82403244,7725500,699000,2957100,1730400,14621400,10213800,11209600,2019-10-28,27040.330078125,13.010000228881836,3032.1201171875,56.650001525878906,1504.0999755859375,1.8329999446868896
142839600,2068800,4460000,45538000,6113600,48266600,45200,1158554,15651100,361200,9592300,4427900,1054100,12664500,348800,13713900,4548400,2544600,2653620,9305100,2675100,7619870,1831800,9180931,37728000,2558000,2714000,2099700,78800,18155800,4506300,9797300,7999700,1298500,4706700,4454600,3587000,3192602,9042500,17371019,20589500,6861200,432500,1707700,8333900,61729800,2550300,32212032,5659800,3443300,3131600,78300,10309100,729100,4874200,6160200,35364040,5303900,636400,3528900,2867300,10619900,14373300,13894400,2019-10-29,27061.0703125,13.15999984741211,3035.389892578125,55.79999923706055,1485.9000244140625,1.8389999866485596
124522000,1381300,3793500,48988000,3997600,45262400,123500,1726004,12320700,741500,12431500,3948100,1597300,14443100,361100,12062000,4690900,2382500,3577565,10880000,1831300,10608093,1252300,43326155,28178000,1956700,1956400,1980100,98000,15248000,9627600,8513700,8620900,1064900,3485500,6332600,3065100,2129358,7848800,10026845,18496600,4959200,349300,1958500,6284900,56266100,2653700,22019430,4734500,3644200,3455900,101400,13940300,1265100,5253200,5690600,45040891,5198100,760400,3299600,2417300,12136500,8988600,12840600,2019-10-30,27110.7109375,13.079999923706055,3039.739990234375,55.529998779296875,1487.199951171875,1.8259999752044678
139162000,2309000,3255800,55624000,3868400,49430900,42400,1519964,8760900,415700,16864000,4037600,1432000,23563100,383800,12488300,7177700,2424100,2862187,9628300,2454100,11574772,1364400,17381933,29114000,2824100,2143200,1667600,125300,19249700,7686700,11589100,13982000,911800,5356000,4961000,3999200,3173108,12698200,12419429,24605100,8228400,402600,1875700,8260600,18751800,4492300,24539860,6399500,4689400,5144300,136500,10079200,2804300,5169900,5677800,52278140,5140800,566100,3960400,2954200,12226600,14643900,16169100,2019-10-31,27188.369140625,13.510000228881836,3046.89990234375,54.900001525878906,1496.0999755859375,1.7079999446868896
151125200,1923900,3685500,55808000,3538200,41985300,77400,1980134,8906600,1001800,12935200,6220200,1144300,16314100,226000,24404100,7684700,3169600,2592595,8507600,2647200,7900691,1119800,16462897,33402000,2197400,2835200,2145400,82300,17953500,5541800,11682600,9889500,915600,2880000,4192400,3844200,2951010,9254400,9281298,33128400,8018000,346200,906100,7313600,25562100,3054900,19263220,6010200,4291800,3393100,89400,11094400,1281900,4353500,5793000,46648095,5226600,663400,2919600,4171900,9629100,11287800,14108700,2019-11-01,27142.94921875,12.5,3050.719970703125,54.150001525878906,1511.0,1.6770000457763672
103272000,2983300,2646600,55438000,3703000,54228600,109200,1868034,10919900,586500,12585200,5437800,1011700,20926400,809200,15018900,10348800,2936900,2452836,7631800,3105900,9351200,2442100,19618249,30020000,2542400,4383300,1896800,107500,19068000,6140300,9159900,17515100,1117500,3726600,17662100,3524800,4954789,8863500,8947195,16912000,13459600,486900,1253200,8757000,46564100,3202400,17709730,10351400,4294100,4731300,176700,14206000,1403500,4050100,2981800,47480891,7233400,699500,3186400,4230700,10133300,13938000,15858200,2019-11-04,27402.060546875,12.680000305175781,3078.9599609375,56.40999984741211,1511.5999755859375,1.746999979019165
79897600,2196600,3012000,37710000,5468900,68785600,353000,3854222,9427100,694600,14403200,4516700,1043600,15991300,423800,18988900,6971200,3525800,3566172,7404500,2626800,9763528,2200500,14321783,25654000,3624600,5156200,1575200,183100,20865400,6257300,13747600,19284000,1364200,4717500,10496000,4135700,2756062,9413800,9937974,18250200,9502400,311600,2361100,10759300,37076800,4300800,21688474,9239600,4820400,7443800,98100,15720300,970500,3958900,4227600,39343322,5287100,789800,5393400,3117800,10645400,12651300,14930400,2019-11-05,27500.23046875,12.850000381469727,3080.800048828125,56.560001373291016,1507.0999755859375,1.8250000476837158
75864400,2394300,2540200,40596000,3815700,47524500,210100,2331456,8724400,663700,12629200,3736600,1228400,19927400,381400,15904500,6104700,3984200,2898734,9132500,2186900,8759696,1321300,15650118,23060000,2631900,2742400,1957900,168800,17721000,5450000,11231100,13288900,1505800,3742900,6473500,3654000,3603428,7713300,9735606,16575800,6976400,633100,4211000,10572100,24278500,3645600,18757722,6756300,4604700,6519400,157800,10647900,4134900,2812700,2896200,29127073,4545100,604500,3668600,2820200,9287600,10843200,13996500,2019-11-06,27502.740234375,13.180000305175781,3075.10009765625,57.2599983215332,1483.199951171875,1.8370000123977661
94940400,4086700,2498300,53022000,2834500,68310700,400900,1667600,11570900,447700,14340500,3816700,1067600,15632600,225600,16717800,5440700,3592400,2868842,18047600,4125000,6733385,1314500,14261713,40600000,2832500,2548800,2692200,177600,16962800,5873700,13528900,11725500,1157200,4277800,4820200,2630200,4017125,8383500,9251325,17786700,12473200,647800,1183900,9677700,25419000,3338700,22727297,8909700,5217600,8650500,138600,8832400,829600,5991700,2867600,33818138,7890900,607300,3646300,3156200,14604400,13324200,13073800,2019-11-07,27590.16015625,12.59000015258789,3087.02001953125,56.349998474121094,1489.0999755859375,1.88100004196167
69986400,3016100,2069900,42466000,3218200,38724000,120200,1584982,6959200,303100,7927100,2776600,770200,13741700,253200,14407000,4249800,3361100,1875187,24175900,6146200,5820683,1433700,12535897,25028000,2088400,1636800,1627100,191100,11888900,5003000,9293400,7141800,783500,2241300,3499400,2312800,1932258,5604100,6653123,16732700,6431600,370800,1373100,5869600,15331700,2604000,26626886,4249900,5287600,7032600,121800,8382200,1914800,3909100,1768000,24672872,6558400,684900,2200300,2310700,17644600,11498100,12106000,2019-11-08,27686.19921875,12.979999542236328,3081.25,57.08000183105469,1469.0999755859375,1.9500000476837158
81821200,2113400,1364300,38920000,11483400,27784000,198900,2126089,11535700,1205900,6020300,2205100,777600,11169500,251700,19590400,3870800,2311600,1240236,10138400,4871000,5126273,678800,9144135,20238000,2309600,1594600,1919100,185800,11228900,4371400,8679000,8198300,580500,2132600,2746700,3090400,3186503,5895600,3725221,14362600,6142800,278300,887100,5018000,11563700,2227200,12542916,3850400,2992400,4862500,101100,8804100,984500,3400700,1694000,17987334,4046500,576300,1765600,1318700,7754000,13317000,8674000,2019-11-11,27580.66015625,13.149999618530273,3080.330078125,57.400001525878906,1461.0,1.9429999589920044
87388800,1966600,2704500,40752000,5769700,37282200,409900,1989551,6745900,584600,11066600,2843100,693000,12175300,288400,15632900,4503600,2170100,1726742,17284000,3843000,6274090,852700,9819738,21718000,2991100,1816900,1858300,219700,11952500,5228700,9099000,12656900,910700,2217200,2930600,2413500,2081518,6631900,8616656,18641600,5798400,1126200,804900,6184900,28131200,3246500,13338370,4759600,3671200,3765400,83700,11652100,1441300,3337900,5074400,21912332,8625100,820500,1892500,1555800,7709400,15189300,13918600,2019-11-12,27701.58984375,12.640000343322754,3089.280029296875,56.88999938964844,1454.9000244140625,1.940000057220459
102734400,4140200,2333000,59790000,3453700,48887800,330200,1631279,5035800,826800,14040700,3194400,1288600,11379200,563800,25187000,5076400,1950400,5229746,45725400,5441900,6312645,944500,10830626,16534000,2399600,1855200,2968100,264600,15332700,5885400,8023300,12257900,956100,3320600,3405000,2230800,1960005,7733800,6516883,16919200,7189200,687000,852000,6802300,18104900,3166600,25855252,7262800,3671400,4269500,141300,9728100,805900,4965900,2523600,21974296,5336200,653500,3289800,1613600,10255600,23135400,11773700,2019-11-13,27622.0390625,12.90999984741211,3084.179931640625,56.790000915527344,1456.800048828125,1.8880000114440918
89182800,2668200,2749300,45296000,5339600,35554600,289800,1751563,4768400,407300,9446800,2581700,861000,11363900,352200,65568900,4882800,3297000,2434675,28393600,3905700,6724413,736600,6177722,23870000,2282200,2208300,2654000,107700,12119000,4217500,8483400,8660300,915600,2365900,3173900,3400600,1930224,6413400,7911247,19729800,6329600,595100,764500,9056100,12947500,2141900,25190600,5188300,2896700,3897600,190800,14068000,1888900,5399800,3112800,36368956,5308600,1088800,2101900,1580400,9530200,67512600,11279800,2019-11-14,27757.19921875,13.15999984741211,3090.75,57.38999938964844,1463.800048828125,1.850000023841858
100206400,3601300,2028600,78552000,5493100,36398300,435500,2427750,3671200,1410300,10294000,2827400,842300,23178600,197100,32385000,5589600,2859500,15505714,13733400,3567000,6435460,1052100,7671582,35652000,3524700,3242700,5856800,147200,16112100,10495100,10163600,8982400,1533600,2544200,2991300,6223500,3129812,8329800,9675870,23485700,7382400,551100,1155700,7216900,18466900,3648700,36378810,7108600,4611400,5102900,211500,9017400,2200400,5433400,2614600,41675283,5986400,645500,10136000,1891000,11758800,30413100,11252800,2019-11-15,27843.5390625,12.949999809265137,3107.919921875,56.90999984741211,1469.0999755859375,1.840999960899353
86703200,2789900,2239500,56790000,3823800,31133700,197900,1334663,4045200,627300,8525700,2638600,1150900,16260100,236200,22742800,4885300,3707900,5890754,15353100,4274200,8846059,750100,10226930,29748000,5747400,2405800,1967400,149500,16097500,9291800,8749300,13782000,827700,2715900,3420300,7547200,2828062,11529900,10701757,21534000,7002400,462800,1019600,6923300,24970700,3619700,18084532,7493700,3236800,6882400,78900,11671500,1118200,4968300,3619800,34383883,4774400,678800,6985200,1772700,10165100,19644000,10095600,2019-11-18,27993.220703125,12.390000343322754,3117.909912109375,57.880001068115234,1472.0,1.8450000286102295
76167200,3787700,2551600,45416000,6670200,33183700,110400,1696521,5536300,434700,9095500,2085100,794800,16469200,166200,19612600,8723000,2383300,8089226,11504300,16085000,13557620,742700,9396375,25384000,14972200,2673200,2079700,129200,17061900,5192200,8824500,12679500,800300,3013800,2910500,7542100,2142993,10280000,9691380,23935700,6522400,360000,2829200,7199500,11655900,3019100,26475110,5989000,4845200,5148100,126300,10174100,818400,3639200,3264600,85473203,4731100,621900,4002000,3642600,10492700,11146200,12605500,2019-11-19,28079.759765625,12.329999923706055,3127.449951171875,56.900001525878906,1467.699951171875,1.8170000314712524
106234400,2136400,3524300,55800000,3774800,43612200,94400,1472321,6740700,496000,12799900,3484700,1148200,15240200,115900,18660800,5903100,2722500,6856548,9448400,6414900,35516305,727600,9367744,26172000,10225400,4190700,1946700,103400,18542300,7594400,11782800,11970300,907700,2903900,3131300,6029500,3216642,15262900,8160147,25696800,8506000,309000,1310200,9117000,11602800,3047700,19947582,6480000,5670100,3554100,157200,15805500,867200,3057800,1630000,92496494,5264800,805500,4141600,2904600,12362100,15227700,16930700,2019-11-20,27879.55078125,13.420000076293945,3114.659912109375,55.15999984741211,1472.5999755859375,1.746999979019165
121395200,1859500,2659300,53258000,2703800,42787600,106600,1181758,7429600,358700,8585100,3297700,674200,16252800,114300,19868800,5810900,2555400,7818281,6241400,7570900,11819701,808800,8364300,19910000,7823700,3135100,2140300,100300,16139000,6424900,7705500,7856100,1416900,2777000,3509500,7026200,4312656,8500200,7195568,18576100,4990000,411800,1478200,8067100,11269100,3391200,20942664,7094200,4030700,3395700,170400,11451700,2023500,2776700,1823600,41518654,6037000,664900,3309900,1994700,8056000,12908400,14080900,2019-11-21,27820.279296875,13.350000381469727,3108.489990234375,57.0,1463.0999755859375,1.7599999904632568
65325200,2596600,1975000,49582000,3915700,38783900,236600,1200031,6470100,369100,7910700,2258300,987700,14107400,120300,18725700,4786800,2383900,5009335,9639400,5763100,8201700,557800,7720858,27714000,5786500,1852200,1680900,105300,15690200,9235800,8167900,9113300,758600,2968100,2417700,5567600,3908887,9256900,7800159,15901800,5016000,367600,907000,6346900,15211400,3014900,25544006,4414900,4764400,2500900,97200,7515000,1960100,3629200,1866000,26317280,4172300,483500,2802700,2597800,10741300,11529300,12143600,2019-11-22,27831.23046875,12.819999694824219,3111.409912109375,58.310001373291016,1468.5999755859375,1.75
